,GeoAreaName,Time_Detail,BOTHSEX.SKILL_READ.GRAD23,BOTHSEX.SKILL_READ.LOWSEC,FEMALE.SKILL_MATH.GRAD23,FEMALE.SKILL_MATH.LOWSEC,MALE.SKILL_MATH.GRAD23,BOTHSEX.SKILL_MATH.PRIMAR,MALE.SKILL_READ.GRAD23,MALE.SKILL_MATH.LOWSEC,FEMALE.SKILL_READ.LOWSEC,BOTHSEX.SKILL_READ.PRIMAR,FEMALE.SKILL_READ.GRAD23,BOTHSEX.SKILL_MATH.LOWSEC,MALE.SKILL_READ.PRIMAR,FEMALE.SKILL_READ.PRIMAR,BOTHSEX.SKILL_MATH.GRAD23,MALE.SKILL_MATH.PRIMAR,MALE.SKILL_READ.LOWSEC,FEMALE.SKILL_MATH.PRIMAR
80,Kyrgyzstan,2018,38.7,38.0448334245869,54.53666666666666,34.19294221375427,56.76666666666666,17.599999999999998,35.1,37.427598523289966,41.67333333333333,27.833333333333332,42.2,35.881582549906035,19.902219846045867,19.4059570378544,45.36666666666667,20.183901120092536,34.876666666666665,16.4877953629772
81,Lao People's Democratic Republic,2011,24.03,38.0448334245869,14.397323842389122,28.415388609796498,15.048613659443072,18.631447627480412,21.409167502147437,28.342291555259763,41.67333333333333,20.394221583935334,27.844537866632397,28.40191514575697,19.350456267822967,20.832584919661368,14.517526329133402,20.59823624731428,34.876666666666665,16.215477802859294
82,Lesotho,2018,13.2,38.0448334245869,29.3,28.415388609796498,33.443333333333335,5.1000000000000005,7.9,28.342291555259763,41.67333333333333,15.733333333333334,18.4,28.40191514575697,20.22666666666667,20.276666666666667,31.570000000000004,10.534902913980948,34.876666666666665,8.215477802859292
83,Latvia,2001,98.5478682183185,78.49689291444953,78.25071447285887,78.48333333333333,80.58172528375563,68.07642678844826,98.0538417065691,80.30333333333334,84.35666666666667,70.97259967171652,99.074780693351,79.3983930061546,68.69225796727477,73.45903351888636,79.43876468520999,67.3799916980754,72.73666666666666,68.8193781094737
84,Latvia,2006,98.213781833993,78.7824919861685,76.8312471061391,78.66,79.2044779897148,68.07642678844826,97.19612761653059,79.98,87.22,70.97259967171652,99.2907004045784,79.2999524596945,68.69225796727477,73.45903351888636,78.04004310321587,67.3799916980754,69.88,68.8193781094737
85,Latvia,2016,99.1967171423755,84.960684308464,89.41844992946083,84.03666666666668,90.19138665340957,68.07642678844826,99.00310218723008,86.70333333333333,88.88,70.97259967171652,99.3776031502084,85.38452811624133,68.69225796727477,73.45903351888636,89.7525309226312,67.3799916980754,81.10000000000001,68.8193781094737
86,Luxembourg,2006,98.7721490412392,77.1460843322828,87.39031180995703,75.49,87.76863332526483,68.07642678844826,98.4261433763039,78.88,82.63,70.97259967171652,99.14535767503651,77.20812721743009,68.69225796727477,73.45903351888636,87.56308857205262,67.3799916980754,71.8,68.8193781094737
87,"China, Macao Special Administrative Region",2016,97.5975863961714,79.04236213241143,71.36230616600177,73.64388010892154,74.11731993455408,68.07642678844826,97.44349516343658,76.15861944389268,85.88666666666666,70.97259967171652,97.754879578825,74.92380862233966,68.69225796727477,73.45903351888636,72.74009975083354,67.3799916980754,72.09666666666666,68.8193781094737
88,Madagascar,2018,13.2,38.0448334245869,29.3,28.415388609796498,33.443333333333335,5.1000000000000005,11.6,28.342291555259763,41.67333333333333,15.733333333333333,14.7,28.40191514575697,20.22666666666667,20.276666666666667,31.570000000000004,10.534902913980948,34.876666666666665,8.215477802859292
89,Malta,2011,78.2012013127155,61.98393063463266,62.3132409498417,46.25999999999999,63.903642384880705,51.578652975937096,75.3677429878305,50.26666666666666,59.07333333333333,49.116603913022296,81.6384939664179,48.21432079815437,47.678762255018604,50.68220650375297,63.1283633499075,53.113540561066394,42.5,49.79225450064723
90,Malta,2016,73.1658133117453,46.59869946214413,47.19137557522193,26.986025868803935,48.307271797571,53.12208669173276,69.14822628103171,32.911901337008366,52.59666666666667,50.67363038903233,77.8042070716249,29.830542877909664,48.68555742181889,52.684816089197305,47.605073801894264,55.708625044127096,40.02,51.91326833907587
91,Mexico,2006,76.7096136012365,52.9892014766239,67.2344725790236,41.23,66.1208019776964,58.699191591546295,75.1719346818273,45.95,59.65,54.1446873321803,80.1560438604974,43.500415154521505,51.067766997097905,57.3961815608695,65.99829613531011,57.0290679818619,45.81,60.579935602908705
92,Mexico,2013,77.7759440013958,59.81870790715584,78.0432845134769,46.26,75.90737650694601,69.4626794589155,75.3818946829897,50.26666666666667,59.07333333333333,57.510001133109704,80.1771612912775,48.21432079815437,54.8015504967793,60.3596559196063,76.9806351360977,69.659670223262,42.5,69.2630401883172
93,Mongolia,2018,44.4,38.044833424586905,37.227397764121434,34.19294221375427,36.940501781801,21.941666870682667,42.8,37.427598523289966,41.67333333333334,28.446619556256,46.2,35.881582549906035,28.6245729563265,29.79702574475063,30.67949033355553,26.810567786759197,34.87666666666667,25.187795362977198
94,Morocco,2001,33.3683240253511,38.0448334245869,37.63,28.415388609796498,39.74666666666666,13.199999999999998,30.806884429334602,28.342291555259763,41.67333333333333,20.866666666666667,37.2323807900195,28.40191514575697,20.11,21.386666666666667,38.66,22.96666666666667,34.876666666666665,17.883333333333333
95,Morocco,2006,25.742814309731898,38.0448334245869,31.0883536517732,28.415388609796498,34.00497706003264,15.998114294147078,23.4994878682907,28.342291555259763,41.67333333333333,23.160888250602,28.3917488574976,28.40191514575697,22.120456267822963,24.322584919661367,32.38513787276327,17.79823624731428,34.876666666666665,14.018811136192626
96,Morocco,2011,21.0122560577184,38.0448334245869,9.586910571847769,12.2773391881267,9.61090979823133,3.8647809608137433,17.676546648463102,11.3740790959094,41.67333333333334,11.694221583935333,24.724061675134,11.796717481658302,18.63712293448963,18.999251586328032,9.59716536911037,13.779609565359548,34.876666666666665,11.806983250935792
97,Morocco,2016,36.0,38.0448334245869,54.53666666666667,28.415388609796505,56.76666666666667,17.599999999999998,35.53562814311153,28.342291555259763,41.67333333333333,27.833333333333332,38.16746026333984,28.40191514575697,19.902219846045867,19.4059570378544,55.660000000000004,19.709194468713935,34.876666666666665,16.146289914900702
98,Oman,2011,47.421594210312904,34.87704948384387,22.562891612149,20.9688266412628,18.0774110210933,19.842857913752134,39.1115899419502,11.6527955698699,40.36666666666667,28.446619556255996,56.0277403594034,16.4090279556126,22.627926027597102,25.426801856454034,20.283785294216603,16.74241773115487,29.209999999999997,16.019498901352534
99,Oman,2016,59.062619375348994,43.49864478103806,23.61459726457173,35.032316410251504,20.84735904676995,20.379869890469305,50.058898397300304,35.459400520614565,47.6,31.774583150932468,68.1551764650912,35.277274897952466,28.4189057855571,35.0212022645627,22.275703983011876,19.773716013513233,39.04333333333334,20.905673317217296
100,Netherlands,2001,99.2273959963544,84.960684308464,89.41844992946083,84.03666666666668,90.19138665340957,68.07642678844826,98.8894921942169,86.70333333333333,88.88,70.97259967171652,99.5611118849274,85.38452811624133,68.69225796727477,73.45903351888636,89.7525309226312,67.3799916980754,81.10000000000001,68.8193781094737
101,Netherlands,2006,99.44050795278179,84.884531211881,89.41844992946085,86.89,90.19138665340955,68.07642678844826,99.2777512779508,89.99,88.32,70.97259967171652,99.5927040395438,88.4719108795438,68.69225796727477,73.45903351888636,89.7525309226312,67.3799916980754,81.57,68.8193781094737
102,Netherlands,2011,99.5501695558643,84.960684308464,87.24342068582341,84.03666666666668,89.85985865745909,70.98779777068142,99.4654402794034,86.70333333333333,88.88,70.97259967171652,99.6833297795958,85.38452811624133,68.69225796727477,73.45903351888636,88.4268029116775,71.66347504281235,81.10000000000001,70.30022452539026
103,Netherlands,2016,98.6901571653247,84.91084877805427,82.37950419171757,82.17333333333333,84.15345966763236,68.07642678844826,97.9996121690176,84.05666666666667,89.56333333333333,70.97259967171652,99.4002377727698,83.12292427017313,68.69225796727477,73.45903351888636,83.2722560786491,67.3799916980754,80.37,68.8193781094737
104,New Zealand,2001,89.9839770961372,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.8835236845527,87.39818828964559,81.60000000000001,81.07,67.08145767527458,93.0918785378459,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.0648256135673,70.39,54.62831890562497
105,New Zealand,2006,92.07288369662241,85.4714044384214,72.50537528063633,85.89,72.17387532735687,71.93775014703222,89.24338783526441,86.05,90.18,70.97259967171652,94.96977550764629,85.9648812240967,68.69225796727477,73.45903351888636,72.31061028982509,72.01721984489767,80.45,71.8933339171267
106,New Zealand,2011,91.6938577455614,82.2681722568971,58.388196735730105,80.99333333333334,57.687363896971206,55.06874714747857,89.96698847442741,81.60000000000001,88.35666666666667,62.740922111539795,93.55055667453199,81.29426995409948,62.09635335186599,63.686336767072056,58.0312800355225,55.86907830839247,76.21,54.39872942251727
107,New Zealand,2016,89.9734513470258,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.8835236845527,87.8028929803932,81.60000000000001,81.07000000000001,67.08145767527458,92.5190045502404,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.0648256135673,70.39,54.62831890562497
108,Nicaragua,2006,55.7624655052558,46.6664287217811,35.672092958762,35.032316410251504,45.8239580384151,21.171755390211302,56.392023255087096,35.459400520614565,48.906666666666666,26.320100634818502,55.868659290127894,35.27727489795246,25.990125692602895,26.5204791344668,39.9509872763531,23.862644895924202,44.71,18.908589220127897
109,Nicaragua,2013,61.1610983400793,46.666428721781095,41.3259562316373,35.032316410251504,45.8888052789998,20.3616614841655,61.5164351817685,35.459400520614565,48.906666666666666,30.6868867082962,60.836044988725796,35.27727489795246,26.446734664966698,34.670282140005305,43.5473644164518,22.5642983582659,44.71,18.2147267283523
110,Niger,2014,8.79,38.0448334245869,23.1,28.415388609796498,30.59,1.4,9.04,28.342291555259767,41.67333333333333,2.1,8.46,28.40191514575697,20.22666666666667,20.276666666666667,27.37,10.534902913980948,34.876666666666665,8.215477802859292
111,Norway,2001,88.2085051607455,67.4755721730246,65.70022544203646,73.25666666666666,66.81932583189867,57.8835236845527,85.63095815751079,74.58999999999999,73.96,67.08145767527456,91.18418133097059,73.91730518863847,66.45035232823554,67.986424207805,66.1869011499396,61.0648256135673,61.32666666666666,54.62831890562497
112,Norway,2006,91.8273355589886,77.5721923245315,72.50537528063633,77.64,72.17387532735687,71.93775014703222,89.8112346022846,77.88,85.08,70.97259967171652,94.20338930258,77.7622671023455,68.69225796727477,73.45903351888636,72.31061028982509,72.01721984489767,70.56,71.8933339171267
113,Norway,2011,94.82267299769579,79.11343192190573,61.07046886853729,79.19333333333333,64.4723736180124,51.3573162764372,93.1724173946765,79.08,86.90333333333335,62.740922111539795,96.4476171823014,79.12707388295773,62.09635335186599,63.686336767072056,62.7246322612146,50.3575877030398,71.39333333333333,52.3821901768396
114,Norway,2016,98.60948160123829,78.49689291444953,78.25071447285887,78.48333333333333,80.58172528375563,68.07642678844826,98.02826948812451,80.30333333333334,84.35666666666667,70.97259967171652,99.2404907951841,79.3983930061546,68.69225796727477,73.45903351888636,79.43876468520999,67.3799916980754,72.73666666666666,68.8193781094737
115,Pakistan,2014,35.0,38.0448334245869,37.63,28.415388609796505,39.74666666666666,13.199999999999998,29.82866218521117,28.342291555259763,41.67333333333333,20.866666666666667,36.92311749824267,28.40191514575697,20.11,21.386666666666667,38.66,22.96666666666667,34.876666666666665,17.883333333333333
116,Panama,2006,51.5523031974442,46.6664287217811,36.0693542876665,35.032316410251504,33.3880588846933,19.9679312227074,48.3335216359733,35.459400520614565,48.906666666666666,30.3208638247787,55.4670066942939,35.277274897952466,27.010059213811804,33.8893283351102,34.3226933894001,19.2483587814413,44.71,21.1465770684586
117,Panama,2013,64.8324873096447,43.49864478103806,52.83511413307429,32.6909580996505,49.646829810901004,22.653589429233104,60.5082069766749,37.3739590869426,47.6,35.913761108009794,68.9353042593482,34.93953386673966,32.4511539775728,39.1838770241727,51.1711947056775,20.6789181268698,39.04333333333333,24.595478970910502
118,Paraguay,2006,50.6784401056502,46.6664287217811,46.878902211421,35.032316410251504,46.21546961325971,28.6543140557739,48.8976563910923,35.459400520614565,48.906666666666666,25.831305758313103,54.6489322688933,35.27727489795246,24.2456987522583,27.3439813011297,46.2565789047782,30.076495749250103,44.71,28.3271846711414
119,Paraguay,2013,61.095693288107704,43.49864478103806,47.1035449151784,35.032316410251504,46.453607659865504,23.301214703691002,58.98938065711639,35.459400520614565,47.6,28.7231016364914,63.3328791388473,35.27727489795246,26.3588287141318,31.2094476295101,46.7712324974866,24.846680080482898,39.04333333333333,21.626430365615395
120,Peru,2006,54.5707927474372,46.6664287217811,37.639219619418796,35.032316410251504,41.402114856575295,38.1847486618844,53.9726473943902,35.459400520614565,48.906666666666666,32.035221085788194,55.575306414016104,35.27727489795246,33.154828979665496,30.8801973828205,39.337669292855296,42.9231254822193,44.71,34.049846461472505
121,Peru,2013,79.505592625392,59.694244923605766,67.27117611966129,47.67333333333334,71.6395381364265,52.5951800411775,79.0016324189581,51.59,61.66,46.305021261522505,80.0738087687553,49.59380211472956,44.8903753251579,47.86951146229771,69.5751506050496,58.4878468695896,45.166666666666664,46.5297412820411
122,Poland,2006,93.0361507253825,83.7609200077384,83.14299327937056,79.45,82.65334217833477,71.93775014703222,91.3628668204313,80.87,89.81,70.97259967171652,94.6257209768711,80.1556615358562,68.69225796727477,73.45903351888636,82.86320111253876,72.01721984489767,77.62,71.8933339171267
123,Poland,2011,94.58391202952721,79.11343192190573,52.6504734422158,75.94,58.4342013797416,55.06874714747857,93.31192864223551,77.07333333333334,86.90333333333335,62.740922111539795,95.96726947029708,76.50244439316366,62.09635335186599,63.686336767072056,55.6451242379906,55.86907830839247,71.39333333333333,54.39872942251727
124,Poland,2016,98.00745777221,79.04236213241143,67.78316937270284,73.64388010892154,71.51889162277907,68.07642678844826,97.6090623171287,76.15861944389268,85.88666666666666,70.97259967171652,98.4119956383271,74.92380862233966,68.69225796727477,73.45903351888636,69.68089378560721,67.3799916980754,72.09666666666666,68.8193781094737
125,Portugal,2011,97.5936997891881,79.04236213241143,80.0543778728322,81.59333333333332,80.8678071934472,70.98779777068142,96.59396167642291,83.32000000000001,85.88666666666666,70.97259967171654,98.6830060179575,82.45102699753947,68.69225796727476,73.45903351888637,80.46899309196701,71.66347504281237,72.09666666666666,70.30022452539026
126,Portugal,2016,97.0072916429052,80.77678729126406,74.58979842184283,80.13303253594476,76.09851295470884,68.07642678844826,96.76061593506809,81.59469250184873,86.35666666666667,70.97259967171652,97.2540841219572,80.87574497550233,68.69225796727477,73.45903351888636,75.34655748159484,67.3799916980754,75.23333333333333,68.8193781094737
127,Qatar,2006,32.7913685828345,18.4326879361448,37.63,20.952055276463167,39.74666666666666,13.199999999999998,26.1791021262989,20.552291555259767,24.82,20.866666666666667,39.7369717047085,20.8138217104588,20.11,21.386666666666667,38.66,22.96666666666667,12.2,17.883333333333333
128,Qatar,2011,59.66959601519421,43.49864478103806,29.591052771826,30.504074931803004,28.185354205246,24.445828474358535,54.0961784794177,27.756324301015898,47.6,35.4520283035223,65.9267412566422,29.117027822217302,28.718337962026727,30.430001617465834,28.8522549881415,25.3223446989492,39.04333333333334,23.89717804835237
129,Qatar,2016,66.1801344388404,43.6433853789764,47.50613506489453,29.770950709736667,45.5934843044844,30.123623900984537,59.6765944723022,30.491519482468295,48.92666666666667,39.792027818581495,72.696835332582,30.045322604359665,37.569161421193165,42.06802137096926,46.43608477772437,31.1835281935831,37.6,29.2117060446548
130,Romania,2001,88.39765958154301,67.4755721730246,73.63846593066138,73.25666666666666,76.19537049323837,57.8835236845527,86.2398789951779,74.58999999999999,73.96,67.08145767527456,90.61309666378271,73.91730518863847,66.45035232823554,67.986424207805,74.766232959697,61.0648256135673,61.32666666666666,54.62831890562497
131,Romania,2006,83.94750015528321,46.4935332941934,56.88511973921246,45.55,57.43065279641604,60.859805601111795,82.29343062688109,48.98,56.48,60.9840145083483,86.0978806450187,47.256223950194,58.95685838439366,62.91083917770513,57.074720229259064,63.74828565180434,36.43,57.884078380914836
132,Romania,2011,85.929417382565,62.4024331953403,57.5212589511273,59.81,56.560908409281204,49.97839229369384,84.2937318283351,62.23333333333333,70.13666666666666,57.01337859975484,88.2819706610474,61.0144194306709,55.37944857985,59.06006491730833,57.0251274672909,51.9551210370808,53.416666666666664,47.890550978037034
133,Saudi Arabia,2011,64.9864483020085,55.26615350512893,24.6770577843656,19.9999778302585,24.0919298528693,22.38424558706373,51.094708043069204,20.3426811865771,47.6,35.4520283035223,78.0980281511353,20.1768192498715,28.718337962026727,30.430001617465834,24.394491334188103,25.3223446989492,39.04333333333334,23.89717804835237
134,Saudi Arabia,2016,63.330693257693504,42.77816488227256,23.292447355724335,31.828975687004334,22.25251217952015,28.80443925933767,50.656319584421794,29.36362758280693,48.82,38.189466936009005,77.1320534474523,30.590974749874466,35.0022612008713,41.43897775442943,22.811149254093113,29.4225572132669,36.17666666666667,28.186807860764763
135,Senegal,2014,28.74,38.97644537130523,59.66,33.27,66.48,29.1,30.81,42.21333333333333,42.96666666666666,34.8,26.53,37.527958704750596,35.2,34.23,63.2,33.33,35.06666666666667,25.0
136,Sierra Leone,2017,6.1,38.0448334245869,29.3,28.415388609796498,33.443333333333335,5.1000000000000005,4.3,28.342291555259763,41.67333333333333,15.733333333333334,7.6,28.40191514575697,20.22666666666667,20.276666666666667,31.570000000000004,10.534902913980948,34.876666666666665,8.215477802859292
137,Singapore,2001,90.2089599298842,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.8835236845527,87.55228633261329,81.60000000000001,81.07,67.08145767527458,93.0726548645855,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.0648256135673,70.39,54.62831890562497
138,Singapore,2006,96.65490372225719,82.5010946898489,83.67439183545201,83.5058190936899,83.59460728754341,68.07642678844826,95.5409466313787,83.6694063912894,88.74000000000001,70.97259967171652,97.98235003442551,83.5689969409092,68.69225796727477,73.45903351888636,83.63175958722736,67.3799916980754,76.18333333333334,68.8193781094737
139,Singapore,2011,96.79117009841309,83.78184612784106,94.84574213882891,94.6074572810697,92.94261277466481,70.98779777068142,95.74863900210579,90.4082191738682,88.02666666666666,70.97259967171652,97.9022049541887,92.476831668937,68.69225796727477,73.45903351888636,93.873531645187,71.66347504281235,79.51,70.30022452539026
140,Singapore,2016,97.2527302653673,78.7926097464363,75.90023921455527,80.13303253594476,77.39664805435184,68.07642678844826,96.40105923988821,81.59469250184874,85.30666666666666,70.97259967171652,98.16394057595751,80.87574497550234,68.69225796727477,73.45903351888636,76.65197050407447,67.3799916980754,72.06666666666668,68.8193781094737
141,Slovenia,2001,91.1444737408158,82.2681722568971,70.49315323659556,80.99333333333334,71.20721391455102,66.8293106888197,88.59246547540279,81.60000000000001,88.35666666666667,70.97259967171654,93.7770660183642,81.29426995409948,68.69225796727476,73.45903351888637,70.85728249216396,67.90974614008603,76.21,65.73360979860357
142,Slovenia,2006,94.43295946397369,83.47206968189671,55.63502343440056,81.75,60.68610490940421,68.07642678844826,92.6904789887547,82.92,92.14,70.97259967171652,96.3264183751638,82.3353948531876,68.69225796727477,73.45903351888636,58.198133617042934,67.3799916980754,74.74,68.8193781094737
143,Slovenia,2011,95.47442888516069,80.59631697037518,70.2101429332133,79.22,73.7167417535226,58.8334760609035,94.2935537482204,81.17333333333335,87.28666666666668,67.08145767527456,96.8708770215364,80.18851800232608,66.45035232823552,67.986424207805,72.0448043316662,61.4185704156526,73.91666666666667,56.2214282973614
144,Slovenia,2016,96.3191021423131,78.7926097464363,80.39298018891238,83.50581909368991,81.21091880756855,68.07642678844826,95.27285290216021,83.6694063912894,85.30666666666666,70.97259967171652,97.4283431448725,83.5689969409092,68.69225796727477,73.45903351888636,80.8236966671271,67.3799916980754,72.06666666666668,68.8193781094737
145,South Africa,2006,22.203749898045,38.0448334245869,14.56399050905579,28.415388609796498,14.015280326109739,9.931447627480411,19.1676788865378,28.342291555259763,41.67333333333333,9.794221583935334,25.442817645016397,28.40191514575697,14.557122934489632,17.57925158632803,14.084192995800066,10.534902913980948,34.876666666666665,8.215477802859292
146,South Africa,2016,22.0,38.0448334245869,14.397323842389122,28.415388609796498,15.048613659443072,9.931447627480411,20.404187124195566,28.342291555259763,41.67333333333333,9.794221583935334,24.7219196729384,28.40191514575697,14.557122934489632,17.57925158632803,14.517526329133402,10.534902913980948,34.876666666666665,8.215477802859292
147,Zimbabwe,2019,19.6,38.0448334245869,23.172303523949257,28.415388609796498,25.370303266077105,9.931447627480411,18.0,28.342291555259763,41.67333333333333,9.794221583935334,21.2,28.40191514575697,14.557122934489632,17.57925158632803,24.335721789703456,10.534902913980948,34.876666666666665,8.215477802859292
148,Spain,2006,93.5376068456217,74.33111376650241,77.829473638701,74.98,78.63480531150337,71.93775014703223,93.35226880355378,75.63,81.09,70.97259967171652,93.7460514504385,75.3078083640975,68.69225796727477,73.45903351888636,78.21178349263432,72.01721984489767,67.72,71.8933339171267
149,Spain,2011,93.8719157136015,80.5213678187125,53.184127992448595,78.72666666666667,59.1517397304586,55.06874714747857,93.0743514634382,79.80666666666667,87.68,62.740922111539795,94.82208657135429,79.2662882510471,62.09635335186599,63.686336767072056,56.2246443519236,55.86907830839247,73.36,54.39872942251727
150,Spain,2016,96.5686578309103,78.7926097464363,83.66218837723125,83.5058190936899,83.95510923572677,68.07642678844826,95.6796815532629,83.6694063912894,85.30666666666666,70.97259967171652,97.57467120235641,83.5689969409092,68.69225796727477,73.45903351888636,83.7988546410443,67.3799916980754,72.06666666666668,68.8193781094737
151,Suriname,2018,29.7,38.0448334245869,43.76333333333333,28.415388609796498,50.38666666666666,20.933333333333334,29.3,28.342291555259763,41.67333333333333,26.766666666666666,30.3,28.40191514575697,26.483333333333334,26.776666666666667,47.050000000000004,22.96666666666667,34.876666666666665,17.883333333333333
152,Sweden,2001,98.45307726069571,79.04236213241143,72.29331405758562,78.48333333333333,75.92514986991704,68.07642678844826,97.7661970439196,80.30333333333333,85.88666666666666,70.97259967171652,99.1398472637323,79.3983930061546,68.69225796727477,73.45903351888636,74.12817234997493,67.3799916980754,72.09666666666666,68.8193781094737
153,Sweden,2006,98.18682401069071,84.7350246206518,72.68931190608293,81.3,75.37281690243607,68.07642678844826,97.7771610047883,82.05,90.37,70.97259967171652,98.7554338261458,81.6870993413392,68.69225796727477,73.45903351888636,74.05592546150639,67.3799916980754,79.38,68.8193781094737
154,Sweden,2011,97.59201405948922,79.04236213241143,67.6285722726637,73.64388010892152,69.37282393161101,55.06874714747857,97.1535891781143,76.15861944389268,85.88666666666666,67.08145767527456,98.0039106680239,74.92380862233968,66.45035232823552,67.986424207805,68.5166401668386,55.86907830839247,72.09666666666666,54.39872942251727
155,Sweden,2016,98.07444871007229,79.04236213241143,67.78316937270284,73.64388010892152,71.51889162277907,68.07642678844826,97.48443741229342,76.15861944389268,85.88666666666666,70.97259967171652,98.7124137136462,74.92380862233968,68.69225796727477,73.45903351888636,69.68089378560721,67.3799916980754,72.09666666666666,68.8193781094737
156,Togo,2014,18.77,38.97644537130523,36.93,28.415388609796498,43.1,19.7,19.95,28.342291555259763,42.96666666666666,15.8,17.44,28.40191514575697,13.81,16.05,40.21,19.85,35.06666666666667,17.34
157,Trinidad and Tobago,2006,64.38439695686999,43.6433853789764,43.24728568297133,33.2723164102515,44.01191264706184,30.123623900984537,58.9411588176117,32.962733853947896,48.92666666666667,39.792027818581495,70.46653651627051,33.02539212847493,37.569161421193165,42.06802137096927,43.6230684844985,31.1835281935831,37.6,29.2117060446548
158,Trinidad and Tobago,2011,77.99835043855141,61.983930634632664,69.59903327878233,38.9026925354706,66.98174251104857,51.65640732770283,72.60114646065121,43.03856800367504,56.973333333333336,51.58244675635263,83.9975268132509,40.97268084026717,49.07028137589314,54.094588700015926,68.3286056320312,55.299945349540906,41.38999999999999,47.7846172574779
159,Trinidad and Tobago,2016,80.33565287631941,61.98393063463266,66.6012155831259,38.9026925354706,65.57723337176763,55.866045192486105,75.40935923939999,43.03856800367503,59.07333333333333,55.63282255696657,84.5170024573799,40.97268084026717,53.249821215475436,58.035522088932,66.1083430945858,58.9220644200548,42.5,52.62715686924347
160,United Arab Emirates,2011,63.9823124402491,42.77816488227256,34.9307381167995,44.9828742989515,35.0875775916898,20.935078550426965,58.0585802322328,39.9918772608278,48.82,32.0842973594311,70.0160287085631,42.4790771775346,31.220364339909864,32.882352667318465,35.0093147709675,22.163147070961468,36.17666666666667,19.803654086921266
161,United Arab Emirates,2016,67.57122696513561,43.6433853789764,47.50613506489453,34.437624766317164,45.593484304484406,31.61667539666667,61.632187172352,36.35729242027593,48.92666666666667,38.80042019208474,73.9669441599478,35.27188946394173,35.715352576909,41.91295562765706,46.43608477772437,32.39719063986873,37.6,30.8828420295504
162,Tunisia,2018,47.0,38.044833424586905,40.33693609282563,34.19294221375427,38.626552182875535,33.783698003118566,45.9,37.427598523289966,41.67333333333334,37.55334741713193,48.1,35.881582549906035,28.441106499673968,30.795139544125067,42.36043626880923,27.564346004766474,34.87666666666667,27.240799623686467
163,Uganda,2014,20.2,38.0448334245869,23.0,28.415388609796498,23.4,3.8647809608137442,17.3,28.342291555259763,41.67333333333333,11.694221583935333,23.3,28.40191514575697,18.63712293448963,18.999251586328032,23.2,13.779609565359548,34.876666666666665,11.806983250935792
164,Uganda,2015,33.2,38.0448334245869,20.3,28.415388609796505,21.9,19.608333537349335,32.5,28.342291555259763,41.67333333333333,28.779952889589328,33.8,28.40191514575697,16.638362557482797,18.202943997745333,21.0,15.015470700740147,34.876666666666665,12.623273165836494
165,North Macedonia,2001,66.67202657750249,43.6433853789764,49.8545572923081,30.9309580996505,49.66473528678603,30.123623900984537,63.702538111793295,34.87729242027593,48.92666666666667,39.792027818581495,70.0723407803495,32.687651097262126,37.569161421193165,42.06802137096927,49.66254517968537,31.1835281935831,37.6,29.2117060446548
166,North Macedonia,2006,65.7623637835041,43.6433853789764,43.24728568297133,30.9309580996505,44.01191264706184,30.123623900984537,62.025673660496395,34.87729242027593,48.92666666666667,39.792027818581495,69.754999684303,32.687651097262126,37.569161421193165,42.06802137096927,43.6230684844985,31.1835281935831,37.6,29.2117060446548
167,United States of America,2001,93.986299444921,82.25670066898441,68.00733101422863,81.98,70.67744648255297,63.238450075466865,91.8144296881643,81.81333333333333,89.81,70.97259967171652,96.2410685499307,81.89091774084118,68.69225796727477,73.45903351888636,69.35293633428957,63.38577289941066,74.69333333333333,63.096716518932304
168,United States of America,2006,95.9624111177343,75.02892262973307,69.13455576548184,71.09,71.7208390886844,68.07642678844826,94.7664748419644,72.67,81.26333333333334,70.97259967171652,97.109529567905,71.86412996220591,68.69225796727477,73.45903351888636,70.44073020580296,67.3799916980754,68.85000000000001,68.8193781094737
169,United States of America,2011,97.51735888988529,79.04236213241143,80.0177674981699,81.59333333333332,81.9493130379973,70.98779777068142,96.90500972878709,83.32000000000001,85.88666666666666,70.97259967171654,98.1187611292497,82.45102699753947,68.69225796727476,73.45903351888637,80.9702782534178,71.66347504281237,72.09666666666666,70.30022452539026
170,United States of America,2016,96.0940799180221,80.35580231167904,80.39298018891238,83.50581909368991,81.21091880756855,68.07642678844826,95.434807638174,83.6694063912894,86.94666666666666,70.97259967171652,96.83183919790889,83.5689969409092,68.69225796727477,73.45903351888636,80.8236966671271,67.3799916980754,73.68666666666667,68.8193781094737
171,Burkina Faso,2014,35.59,38.0448334245869,56.79,35.03,61.04,21.9,30.695328851877832,44.71,41.67333333333334,21.4,39.723117498242665,39.77984147422813,22.13,19.58,58.88,24.12,34.876666666666665,17.9
172,Uruguay,2006,75.3500141503937,53.3625904272741,69.05911157747461,52.0,67.87082116196041,72.7174977438989,73.1909764077837,55.87,61.09,59.1263440860215,79.8839738941262,53.8863232897476,54.8591828639429,63.2869374976425,68.26588536898001,73.88288704863591,45.26,73.3884362888555
